gene	E003	E004	E005	E006	E007	E008	E017	E021	E022	E028	E029	E032	E033	E034	E046	E050	E051	E055	E056	E057	E059	E080	E081	E082	E083	E084	E085	E086	E088	E089	E090	E091	E092	E093	E094	E097	E098	E100	E109	E114	E116	E117	E118	E119	E120	E121	E122	E123	E124	E125	E126	E127	E128
ENSG00000099958	17	11	6	16	23	20	17	30	32	11	9	55	36	27	17	18	31	40	23	15	9	28	20	19	44	17	14	39	18	32	40	57	19	28	11	62	24	52	15	7	22	2	19	12	21	43	9	12	16	21	15	13	13
ENSG00000099960	14	8	21	12	22	10	19	31	32	13	8	15	14	26	13	21	20	17	13	15	9	13	14	12	12	12	11	27	12	14	18	41	14	24	5	22	8	44	10	13	8	6	12	36	14	24	3	61	11	19	13	14	15
ENSG00000099968	3	10	7	10	9	4	10	22	12	3	11	11	11	19	7	9	9	9	9	6	5	11	8	12	10	10	7	15	3	8	12	14	6	6	9	23	9	21	6	12	7	5	10	8	10	10	7	18	14	8	9	39	7
ENSG00000099974	6	6	1	2	4	5	5	12	8	3	2	8	2	8	3	2	3	3	4	1	1	3	1	3	2	1	1	2	2	5	3	4	3	3	1	3	9	12	4	5	6	3	1	2	3	3	2	2	2	3	2	10	2
ENSG00000099977	6	5	1	2	4	4	5	13	10	2	2	8	2	7	3	2	3	2	4	1	1	2	1	3	3	1	1	2	2	5	3	4	3	3	1	3	10	12	4	5	5	2	1	1	2	3	2	4	1	2	1	10	1
ENSG00000099984	2	2	0	1	2	0	3	8	6	1	2	5	1	5	3	1	2	0	3	0	0	2	0	1	2	0	0	1	1	4	1	4	1	2	0	2	9	10	4	4	4	1	1	0	1	2	1	3	1	1	0	9	0
ENSG00000099985	19	15	11	19	29	14	39	40	47	20	49	36	23	41	34	40	40	30	25	15	10	17	12	11	16	33	28	55	34	33	36	50	35	51	17	37	34	53	38	36	12	11	27	19	23	43	6	10	47	31	20	24	27
ENSG00000099991	17	12	14	16	17	11	26	30	18	9	10	34	24	37	25	20	22	23	16	8	14	18	13	9	50	18	16	30	17	24	30	52	14	40	11	41	29	49	15	11	10	6	12	8	15	23	12	15	25	17	20	12	15
ENSG00000099992	14	15	33	26	25	10	29	31	30	25	37	37	36	70	40	28	29	29	27	24	14	43	16	14	25	24	23	47	24	29	27	57	35	64	32	73	35	39	34	19	38	11	15	21	21	32	13	16	40	28	33	44	31
ENSG00000099994	20	8	11	15	21	11	14	23	25	6	10	24	15	16	10	13	14	23	14	6	6	11	9	8	35	9	8	27	17	28	23	45	23	23	11	44	20	37	13	15	9	6	25	9	8	26	6	6	17	12	10	12	7
ENSG00000099995	7	7	8	3	14	5	11	20	18	5	7	18	15	34	11	7	5	17	8	3	4	13	9	12	5	5	2	25	5	12	10	15	11	19	4	21	5	28	5	6	21	2	10	5	6	11	2	4	11	6	12	16	4
ENSG00000099998	6	7	15	19	15	6	12	14	15	2	12	13	8	11	6	11	12	19	18	4	4	14	4	6	17	6	4	23	18	23	19	20	17	18	7	21	11	19	7	8	4	3	19	3	11	19	15	10	13	11	10	5	11
ENSG00000099999	19	12	8	9	23	15	12	34	41	15	12	25	26	45	14	16	13	26	12	6	8	14	13	14	16	10	10	37	12	22	17	23	18	45	7	39	14	36	19	8	13	1	21	9	12	22	7	10	13	16	16	13	16
ENSG00000100003	15	11	10	11	18	13	11	32	38	19	10	25	27	44	10	17	15	27	18	9	9	10	11	10	15	13	12	28	13	17	16	23	18	43	9	38	16	40	21	9	12	3	19	11	17	24	8	12	12	20	18	23	19
ENSG00000100012	13	4	3	4	12	9	13	22	25	8	1	9	7	23	10	8	11	9	7	8	7	3	5	4	4	4	8	17	11	8	5	8	10	12	6	10	10	13	6	10	3	7	4	3	6	10	4	6	6	8	7	12	5
ENSG00000100014	6	18	15	18	18	7	14	19	13	5	4	13	9	13	7	8	8	12	16	7	8	22	13	9	26	14	10	20	23	12	16	21	8	21	11	28	11	18	17	5	12	5	9	9	13	15	12	15	7	13	16	15	14
ENSG00000100023	13	15	15	12	20	14	15	24	31	6	6	36	24	37	26	15	18	14	9	8	8	10	10	13	19	12	10	40	10	19	20	36	12	24	9	24	19	31	10	9	24	3	16	25	10	12	7	62	18	8	6	13	7
ENSG00000100024	13	16	5	14	23	12	17	30	20	8	28	28	15	9	20	20	23	13	9	9	7	15	5	2	36	25	23	31	19	22	21	22	17	36	9	18	9	18	19	8	18	4	17	5	10	15	14	15	20	16	12	13	15
ENSG00000100027	10	9	5	5	17	7	14	25	24	5	5	20	17	18	19	8	16	9	10	7	4	16	10	15	14	5	6	18	13	10	7	14	9	21	6	17	7	11	12	7	9	2	9	26	7	13	5	62	12	7	8	8	7
ENSG00000100028	3	4	6	6	7	3	11	16	24	3	10	17	16	13	8	11	16	13	16	4	9	10	8	10	21	11	19	21	13	13	11	19	6	10	18	30	17	26	14	6	34	3	15	4	15	23	5	7	13	6	14	40	5
ENSG00000100029	17	13	10	11	26	10	14	26	30	9	17	17	26	24	19	13	16	23	18	10	6	18	15	13	14	13	16	30	26	23	20	20	25	26	21	35	31	37	19	19	16	5	18	7	14	17	11	13	19	12	11	16	10
ENSG00000100030	9	8	3	17	9	6	12	16	15	10	15	20	17	27	21	14	15	10	14	10	12	15	6	10	17	10	6	17	15	6	9	16	8	12	7	12	17	21	14	8	26	5	11	23	14	17	6	51	17	19	14	34	10
ENSG00000100031	18	16	5	14	18	14	13	38	36	13	10	5	7	9	11	12	13	18	14	14	9	15	17	13	24	13	11	30	28	15	17	25	17	22	13	31	30	19	34	12	14	6	37	7	9	13	4	11	14	6	17	29	5
ENSG00000100033	11	14	7	4	18	11	2	29	22	6	3	5	5	4	2	15	14	9	5	4	6	5	8	7	13	16	21	29	14	15	9	18	17	11	2	7	7	33	26	3	3	3	18	8	10	18	3	3	10	4	5	11	3
ENSG00000100034	25	8	10	16	27	22	15	39	43	10	27	31	23	16	19	25	36	25	20	12	15	23	17	14	24	3	5	33	25	42	32	26	19	26	9	44	22	48	13	9	11	7	16	27	23	31	20	56	26	18	18	18	9
ENSG00000100036	16	7	8	10	10	10	9	26	23	6	9	8	7	11	10	9	13	14	15	5	5	10	11	7	16	8	8	15	13	15	8	11	8	11	10	20	8	18	18	4	7	6	7	12	9	9	13	10	11	5	8	10	10
ENSG00000100053	11	3	6	1	9	3	3	12	12	1	1	3	3	5	4	4	4	1	1	1	2	3	1	3	2	2	1	8	2	5	5	3	3	6	1	6	3	5	6	2	2	1	4	1	6	11	2	1	3	1	3	8	2
ENSG00000100055	14	7	6	17	18	9	19	21	28	5	31	47	38	63	39	37	37	25	19	8	3	13	3	3	9	3	1	29	9	26	27	27	11	57	0	9	10	23	11	6	23	3	3	8	7	10	5	11	35	13	11	8	8
ENSG00000100056	11	5	2	2	8	12	8	19	18	6	6	20	17	21	6	13	14	8	8	7	2	8	9	5	5	3	4	15	3	6	4	10	3	9	2	4	6	21	7	5	3	1	13	14	8	7	2	58	13	9	4	11	5
ENSG00000100060	25	12	10	12	26	22	16	40	45	9	12	31	21	40	23	18	19	19	18	10	7	27	13	24	22	19	9	62	29	26	26	25	22	54	12	35	21	33	24	26	19	9	33	10	11	22	16	5	20	15	8	36	14
ENSG00000100065	23	12	15	19	23	17	15	43	41	17	10	26	12	23	13	17	19	28	20	13	11	27	9	11	17	26	24	66	28	38	26	36	32	29	20	51	30	47	36	30	9	11	29	25	14	34	15	10	16	15	17	58	14
ENSG00000100075	23	16	9	11	20	18	12	46	36	9	11	27	22	28	19	24	21	29	23	11	7	17	10	11	14	11	11	29	22	25	20	25	14	18	7	37	20	49	22	15	21	10	27	22	12	18	6	48	17	15	13	17	6
ENSG00000100077	8	6	11	6	15	6	4	19	27	8	17	17	19	5	18	17	18	16	17	8	18	22	7	11	15	6	4	24	26	23	28	8	9	23	1	9	14	14	7	8	28	0	9	12	7	14	6	10	20	14	13	17	13
ENSG00000100078	17	8	7	14	16	8	15	31	29	5	5	16	10	14	3	11	15	17	12	8	7	15	11	14	12	8	9	24	13	7	16	22	15	8	11	21	11	17	21	8	7	11	14	10	8	8	8	9	7	10	15	19	10
ENSG00000100079	17	21	20	20	17	16	23	38	36	14	20	29	16	32	17	15	14	28	21	17	16	19	16	17	15	33	35	51	26	28	26	36	48	18	28	45	38	25	29	22	12	12	24	18	16	32	13	17	37	19	13	30	17
ENSG00000100083	9	12	9	15	18	10	22	28	37	11	25	45	30	47	24	19	24	27	25	11	14	30	18	18	21	23	19	43	24	39	36	39	31	34	17	70	26	39	19	13	23	9	15	9	11	17	9	12	27	11	18	18	9
ENSG00000100092	22	19	17	20	31	19	29	37	40	14	31	52	43	73	53	29	34	31	28	15	22	37	18	14	26	37	30	49	33	53	38	47	34	53	15	97	40	53	37	13	30	11	25	13	15	31	8	17	38	20	19	23	12
ENSG00000100095	15	7	3	4	14	10	7	20	24	4	6	11	11	9	6	9	10	8	6	7	7	15	19	25	6	3	5	10	4	8	5	9	10	10	3	9	10	11	5	6	5	4	5	6	9	11	7	9	8	8	7	13	6
ENSG00000100097	20	14	10	21	35	12	31	35	34	19	16	42	34	44	34	26	26	24	23	18	19	25	17	23	18	21	18	37	18	32	30	45	20	33	13	60	25	50	26	22	31	16	21	16	17	24	12	14	27	18	26	18	21
ENSG00000100099	7	11	11	12	17	3	14	18	16	9	10	25	19	26	14	12	19	16	16	16	20	26	15	21	11	14	14	24	8	15	22	13	13	17	7	22	18	25	14	7	22	6	16	11	12	13	15	25	9	17	12	31	17
ENSG00000100100	14	4	10	13	15	5	14	24	27	11	16	38	37	74	36	23	17	15	13	14	9	20	13	17	21	23	15	25	18	16	10	41	16	26	20	51	28	32	34	5	16	8	11	20	12	13	14	12	18	10	12	37	12
ENSG00000100101	17	10	5	18	22	9	27	32	29	16	14	35	20	30	26	23	19	20	19	14	12	18	9	17	9	13	15	32	11	20	25	34	16	23	13	42	20	45	20	17	23	13	14	16	11	15	13	10	20	15	23	19	18
ENSG00000100104	7	11	10	10	13	3	13	18	13	8	10	24	16	23	14	13	19	15	16	13	17	24	10	13	10	11	10	20	8	14	19	12	11	16	6	19	16	25	14	7	22	5	13	9	12	13	15	24	9	17	12	27	17
ENSG00000100105	17	17	15	15	19	12	22	43	34	12	13	23	19	29	13	8	12	22	24	15	8	18	18	18	13	20	21	24	13	17	21	21	16	13	19	34	29	33	27	10	11	4	20	11	14	22	10	5	12	14	14	18	11
ENSG00000100106	20	24	20	29	23	13	25	40	44	22	22	25	17	21	18	18	15	37	37	20	14	24	10	13	41	15	16	52	31	41	41	51	45	21	33	78	36	47	21	28	19	13	36	24	15	37	15	10	28	22	23	30	19
ENSG00000100109	3	6	2	4	11	4	6	23	13	4	4	14	12	11	11	8	8	13	11	4	7	16	8	7	15	5	6	13	3	7	8	12	6	6	4	8	20	23	9	5	8	3	5	5	8	6	5	22	6	9	7	14	9
ENSG00000100116	26	18	9	13	31	21	19	35	40	11	19	34	25	38	21	24	31	27	24	16	14	31	22	25	18	23	28	51	19	32	26	54	25	30	14	63	31	39	28	18	9	12	33	11	13	22	13	12	22	16	20	21	17
ENSG00000100121	2	1	2	3	1	0	7	3	9	0	0	8	2	3	5	8	3	4	6	0	2	5	2	4	2	1	1	13	5	3	2	5	2	6	0	5	3	4	1	2	1	0	2	7	5	9	1	35	0	2	1	4	0
ENSG00000100122	21	18	1	2	11	17	10	39	41	4	7	9	8	11	12	16	9	11	5	5	7	3	3	4	2	2	3	16	14	8	8	4	2	10	0	8	3	11	7	4	5	2	0	2	4	12	6	21	7	8	5	9	6
ENSG00000100124	14	9	6	11	18	9	13	28	22	9	8	25	10	28	12	12	14	25	16	8	14	21	10	14	17	13	14	19	12	15	20	20	15	15	10	34	14	24	18	10	21	5	18	6	15	18	10	10	13	18	13	29	13
ENSG00000100129	11	7	6	11	12	5	13	23	15	8	8	22	9	28	12	7	9	16	10	5	12	17	6	9	13	12	11	13	8	9	15	14	11	10	10	32	12	20	16	8	21	5	15	6	15	14	8	10	11	14	11	29	11
ENSG00000100138	18	13	13	16	12	12	17	16	28	10	16	46	31	48	20	14	16	24	20	14	11	18	8	15	20	11	14	33	17	16	17	29	18	19	10	40	16	35	16	16	27	14	17	15	13	18	10	18	16	16	19	22	12
ENSG00000100139	16	18	14	14	20	12	15	51	44	13	12	25	23	22	15	13	18	24	17	16	11	24	10	11	30	15	9	32	24	19	25	40	28	16	18	40	26	24	21	16	18	3	25	16	19	35	6	12	14	13	16	62	17
ENSG00000100142	15	10	9	11	15	8	14	25	36	11	8	18	11	15	10	7	9	13	11	9	14	10	8	16	19	6	6	22	11	9	10	32	12	16	7	21	11	23	8	11	16	6	14	21	7	19	7	9	16	14	8	25	11
ENSG00000100147	10	6	7	5	13	5	7	20	22	4	11	26	23	24	15	7	8	9	9	2	3	21	4	7	10	5	7	10	6	11	9	18	3	17	4	14	7	14	9	3	17	4	8	3	7	9	4	8	14	6	10	8	6
ENSG00000100150	9	9	9	11	19	5	11	19	17	7	10	16	10	21	11	7	9	15	13	8	11	20	15	21	14	14	10	21	13	14	16	19	6	11	12	27	16	13	15	6	14	6	5	8	12	10	4	12	7	12	12	16	9
ENSG00000100151	11	4	5	8	23	6	10	26	19	5	10	35	20	19	14	8	14	11	12	4	13	12	8	11	13	6	4	26	6	18	14	18	12	13	2	36	17	38	7	7	8	2	10	3	10	22	4	5	17	9	7	9	7
ENSG00000100154	5	3	4	10	4	3	7	13	10	4	5	14	5	17	11	9	6	15	12	6	5	9	6	6	8	5	4	7	6	5	6	10	8	8	1	14	8	9	3	10	4	3	5	3	7	7	3	8	8	8	14	1	8
ENSG00000100156	25	11	4	10	33	8	12	49	43	4	3	22	10	11	8	13	17	14	10	8	12	12	11	12	24	10	10	41	18	20	25	29	23	19	2	26	14	49	19	10	4	5	16	3	7	19	9	4	11	12	10	12	8
ENSG00000100162	27	12	11	13	37	19	18	63	51	9	14	72	64	43	24	29	23	19	10	6	14	22	31	28	25	11	12	44	25	33	31	33	25	44	12	20	10	31	19	16	39	11	23	7	10	12	8	20	21	13	12	13	10
ENSG00000100167	10	6	11	7	25	10	15	21	28	10	8	40	18	27	20	14	15	13	10	8	10	13	21	27	20	7	8	28	13	14	8	28	12	16	6	14	7	19	10	6	13	4	7	12	8	13	5	8	18	8	13	6	6
ENSG00000100170	6	4	6	4	8	4	3	17	31	15	5	2	2	2	2	0	1	3	6	7	5	9	3	4	38	23	28	16	6	6	12	9	9	2	7	0	10	9	70	3	3	3	2	12	4	8	1	3	6	6	6	13	4
ENSG00000100191	3	2	3	2	8	2	2	12	14	2	2	4	3	5	1	2	3	2	3	3	3	2	4	4	4	17	17	8	2	2	2	3	1	3	1	4	2	2	18	3	2	1	5	1	1	3	3	1	4	3	4	1	2
ENSG00000100196	26	21	6	25	38	24	22	51	45	11	5	51	27	53	23	29	26	29	27	12	18	17	17	25	46	11	21	46	38	28	44	43	32	42	4	46	17	43	15	17	16	2	21	13	12	29	5	17	13	17	11	21	14
ENSG00000100197	5	8	0	3	4	6	2	13	22	3	3	16	8	16	6	10	8	5	6	3	3	6	4	9	4	2	2	20	9	9	6	12	6	10	3	9	2	6	13	3	5	1	10	1	6	11	3	9	4	10	3	4	0
ENSG00000100201	17	14	4	29	20	15	29	40	35	10	8	51	36	77	33	21	11	24	26	8	18	22	5	14	34	11	18	40	34	24	38	29	25	25	8	44	20	43	20	17	34	7	17	12	10	24	10	22	14	17	19	58	15
ENSG00000100206	6	6	5	5	10	2	12	17	18	5	7	17	9	17	11	3	4	11	10	10	6	5	7	13	11	6	5	13	11	10	12	15	8	6	5	14	9	7	8	4	5	5	3	8	10	10	5	10	12	8	10	9	7
ENSG00000100207	12	7	1	4	18	8	8	18	23	3	1	15	8	25	11	3	2	4	4	3	5	19	8	17	8	1	0	6	11	6	9	7	4	8	4	12	5	6	9	1	13	0	1	2	6	6	3	7	3	7	4	14	5
ENSG00000100209	7	11	5	5	8	9	5	25	22	4	6	8	5	9	6	6	4	13	9	6	1	6	2	3	5	5	4	11	7	4	7	13	7	6	4	13	2	8	6	5	8	6	6	4	6	8	2	6	8	2	7	10	4
ENSG00000100211	5	6	5	8	3	4	8	15	14	6	4	10	6	11	5	9	5	10	7	5	5	9	6	13	6	8	5	14	6	3	4	13	2	10	3	11	7	4	6	6	3	3	5	8	5	9	3	5	3	6	8	12	9
ENSG00000100216	5	8	9	14	9	4	14	22	17	10	7	31	19	34	13	12	11	17	15	10	5	12	10	15	14	22	21	25	16	10	11	23	15	13	14	32	17	37	21	19	27	9	12	11	9	10	12	17	12	13	12	44	16
ENSG00000100218	16	14	8	7	21	9	14	36	38	8	14	47	33	45	24	23	24	15	9	11	7	14	10	13	13	7	6	39	28	13	17	42	17	33	8	47	19	15	9	9	17	3	30	42	9	14	6	69	18	8	7	14	9
ENSG00000100219	12	10	12	19	18	6	13	41	29	1	14	30	26	46	36	33	32	10	10	6	3	13	6	8	13	25	22	34	25	15	14	33	25	33	34	28	51	26	33	14	36	5	30	9	6	8	10	14	18	6	12	26	7
ENSG00000100220	5	4	6	5	13	3	9	12	12	4	4	11	6	12	6	13	8	6	5	6	3	5	4	6	4	4	5	8	6	5	4	14	5	10	6	3	4	10	12	3	14	2	6	9	5	10	6	5	7	6	8	12	7
ENSG00000100221	16	21	14	23	25	10	21	30	28	18	14	58	40	58	26	24	28	20	22	21	11	19	16	17	27	34	28	47	20	23	20	35	22	19	21	55	29	62	32	24	47	13	20	18	14	18	19	33	29	20	18	67	22
ENSG00000100225	5	4	10	9	5	5	14	16	10	8	6	8	11	11	10	9	9	5	6	14	9	18	10	15	15	7	11	13	17	7	10	7	10	9	8	12	9	8	14	10	20	7	6	16	9	6	5	13	9	10	10	30	11
ENSG00000100226	15	21	13	23	22	10	19	29	31	17	13	59	43	56	25	23	28	16	21	19	11	18	14	14	25	30	27	43	19	20	17	31	22	20	20	47	28	56	32	22	46	12	19	16	14	18	20	27	30	17	16	64	20
ENSG00000100227	13	12	16	22	19	6	19	31	33	8	10	42	26	29	22	15	23	23	17	8	11	35	13	15	30	9	6	33	16	31	34	29	16	15	20	58	24	56	21	10	20	6	27	11	14	21	6	7	23	17	14	21	11
ENSG00000100228	15	14	8	7	21	9	14	37	39	8	14	47	31	45	24	22	21	15	9	11	7	12	10	14	12	7	6	39	27	11	16	42	16	33	8	42	19	15	9	9	17	3	29	41	9	14	6	70	18	8	7	14	9
ENSG00000100234	15	24	22	36	23	9	39	22	26	13	2	2	4	4	4	7	9	30	20	11	26	65	16	14	50	19	21	47	37	30	41	47	30	27	4	27	20	31	5	1	1	2	24	13	23	46	0	1	4	25	30	20	19
ENSG00000100239	11	16	9	18	11	11	24	31	22	8	9	31	23	39	17	22	22	22	17	10	10	16	10	14	8	7	10	16	15	5	9	19	8	24	8	32	9	21	12	13	17	5	14	9	13	18	4	18	13	21	18	20	16
ENSG00000100241	20	11	2	10	20	12	14	34	35	9	13	38	32	39	22	27	25	19	11	6	8	9	7	7	13	7	10	41	17	20	18	44	23	37	11	32	28	28	22	12	24	8	43	12	6	23	3	6	23	9	4	17	8
ENSG00000100242	25	12	12	12	21	9	21	49	38	14	25	66	39	73	34	31	31	21	16	12	11	19	18	14	27	10	9	39	16	29	25	27	11	42	9	52	26	77	24	13	24	9	35	19	17	26	10	14	36	18	16	26	14
ENSG00000100243	15	13	6	24	20	12	21	22	30	12	17	55	28	23	23	16	24	30	24	15	9	37	9	19	32	19	22	39	22	36	31	39	23	20	27	64	27	69	28	21	29	13	38	14	19	20	14	12	20	19	13	32	21
ENSG00000100246	12	4	5	12	9	6	15	20	23	11	2	15	10	15	4	8	11	14	11	10	11	7	11	14	27	9	7	16	12	11	16	10	9	13	5	25	9	26	8	7	7	6	4	9	12	15	3	14	12	15	11	13	14
ENSG00000100249	20	12	10	14	29	18	10	31	28	7	9	19	11	23	12	20	16	25	23	13	7	22	14	24	16	12	12	36	35	32	26	33	17	26	10	49	20	30	14	9	11	6	32	7	13	15	5	18	11	11	18	11	11
ENSG00000100253	22	11	6	12	26	14	13	31	32	12	12	40	36	41	20	27	30	20	14	8	12	10	10	8	16	10	13	46	14	24	22	43	26	38	11	36	38	31	29	15	29	9	38	16	7	24	4	8	25	9	7	19	7
ENSG00000100258	16	11	17	11	22	11	9	26	24	8	16	33	27	22	14	22	30	13	15	13	13	11	15	11	16	15	12	26	15	23	17	33	20	24	12	43	24	35	22	18	22	11	22	13	8	8	8	12	23	15	14	22	10
ENSG00000100263	11	12	7	14	13	7	9	29	23	10	7	20	15	25	19	12	14	16	17	8	11	15	14	16	10	14	16	32	16	20	16	21	15	18	10	33	27	28	19	10	44	3	9	12	10	15	10	17	10	7	14	47	9
ENSG00000100266	22	19	20	32	28	13	22	42	35	22	21	29	20	20	19	19	23	26	27	22	22	30	13	19	56	25	23	36	46	36	48	41	30	22	24	45	48	54	37	19	29	16	23	21	26	33	16	18	26	23	26	26	23
ENSG00000100271	7	9	16	10	7	3	14	17	17	10	9	16	10	15	11	9	13	13	8	12	8	19	5	8	30	10	12	21	12	8	8	22	11	19	7	11	7	7	13	9	6	11	16	9	6	12	10	6	11	6	9	16	7
ENSG00000100276	25	27	15	18	36	22	17	62	40	13	24	46	21	32	12	28	45	34	28	16	17	30	39	29	25	17	15	61	29	51	47	47	33	30	15	54	27	78	31	22	11	7	25	8	20	29	13	15	31	27	17	23	22
ENSG00000100280	5	11	13	9	16	6	7	18	23	7	8	31	15	14	11	15	13	16	10	9	3	19	12	18	8	15	14	21	17	15	15	28	20	13	12	20	21	28	16	7	15	5	13	10	7	10	17	18	14	8	8	16	6
ENSG00000100281	3	5	5	4	5	3	4	11	14	4	2	12	8	16	6	5	6	9	7	6	3	13	6	6	6	6	8	7	6	5	4	8	4	7	3	9	4	17	7	5	8	2	4	6	4	7	4	7	6	4	7	11	7
ENSG00000100284	10	4	11	14	16	4	19	16	21	8	14	24	21	24	13	10	15	14	14	7	12	23	5	7	21	14	19	30	14	21	21	27	9	27	11	46	15	37	18	16	19	6	15	7	13	17	12	7	21	16	14	17	12
ENSG00000100285	14	12	2	3	25	10	4	33	30	4	6	24	15	10	8	7	10	10	9	7	7	14	10	9	7	6	4	20	7	9	14	10	10	15	0	18	4	11	4	6	12	2	5	4	6	9	3	11	11	7	5	6	3
ENSG00000100288	13	10	7	8	17	7	17	24	23	7	9	19	21	23	14	11	14	19	10	6	10	18	14	20	19	12	15	30	18	18	12	37	14	8	15	22	21	31	13	6	15	5	15	8	10	16	6	8	19	10	8	10	6
ENSG00000100290	13	10	19	12	18	5	9	25	23	10	18	39	20	13	19	16	26	18	10	13	10	22	4	6	33	13	15	28	16	13	7	33	26	30	16	17	15	10	29	8	17	9	25	11	8	17	10	7	22	4	10	20	3
ENSG00000100292	23	18	19	22	24	20	21	52	34	9	18	37	26	15	15	20	13	22	19	7	12	17	9	13	21	28	25	45	25	24	23	51	21	13	11	70	30	50	38	43	24	14	27	8	16	22	17	15	27	10	18	24	16
ENSG00000100294	15	11	11	14	21	10	15	30	29	9	26	45	22	20	28	23	19	21	19	9	9	10	4	14	21	10	12	38	14	21	14	36	21	25	23	33	20	44	36	13	16	9	22	10	14	26	11	10	32	11	16	23	12
ENSG00000100296	4	3	2	3	9	1	6	7	14	1	5	9	7	5	4	2	7	5	5	1	2	14	4	5	2	4	8	14	7	5	7	10	3	4	2	7	5	6	4	6	5	2	8	3	4	4	2	5	3	2	7	10	2
ENSG00000100297	13	12	7	10	19	11	12	39	27	6	18	35	23	20	14	12	13	19	16	4	7	10	6	7	14	16	14	39	14	15	15	28	11	12	7	56	21	42	19	30	42	8	21	5	11	16	11	10	24	6	14	25	7
ENSG00000100298	18	23	5	6	21	17	2	42	37	10	9	34	25	50	45	15	7	7	6	10	5	7	1	4	8	1	1	26	9	11	13	16	9	22	2	21	5	7	10	3	29	0	6	6	3	6	4	8	12	4	4	10	1
ENSG00000100299	19	8	8	8	22	17	11	32	28	10	18	27	19	24	9	19	21	17	18	8	10	11	12	14	17	18	13	28	17	13	19	28	21	16	10	34	27	27	25	14	9	2	23	12	9	10	11	10	22	7	12	19	7
ENSG00000100302	18	14	9	16	31	20	18	40	38	6	11	29	18	28	13	18	15	20	13	14	9	13	17	30	24	9	3	24	29	24	19	20	18	20	3	23	7	16	14	11	5	5	10	6	15	27	8	8	13	21	14	14	13
ENSG00000100307	22	19	6	14	36	13	10	40	43	8	18	43	37	43	26	11	20	17	12	7	10	14	10	9	28	17	13	34	19	21	25	26	20	31	13	46	24	40	19	13	17	5	22	13	7	20	6	7	22	11	18	14	6
ENSG00000100311	35	26	14	24	58	27	13	53	60	14	17	36	28	33	30	43	32	20	19	23	11	38	18	22	62	18	10	72	50	49	50	48	36	24	19	52	37	73	16	19	18	19	26	20	22	42	22	20	27	18	10	28	13
ENSG00000100312	14	3	1	5	18	7	8	17	18	3	3	13	7	7	5	12	8	7	7	6	7	7	5	4	12	4	4	36	9	9	6	15	9	9	1	7	4	17	5	5	4	2	19	12	4	9	4	4	7	4	6	8	2
ENSG00000100316	28	28	20	26	34	23	27	45	40	14	30	50	35	43	31	28	30	30	29	15	18	38	7	12	30	12	13	51	28	16	27	44	26	20	14	65	36	39	23	35	17	19	25	16	18	32	15	23	30	21	20	15	17
ENSG00000100320	11	20	18	25	25	12	17	24	20	7	3	25	12	15	9	15	9	23	19	14	10	27	10	15	37	12	14	33	26	33	35	19	23	16	9	39	16	19	20	8	10	7	10	10	14	21	11	14	7	12	15	21	18
ENSG00000100321	18	16	14	12	21	19	13	39	38	3	10	28	17	24	13	19	19	26	20	7	14	24	11	13	11	7	5	32	13	19	22	39	12	21	2	60	15	19	4	5	12	3	13	5	7	16	4	12	19	10	15	12	7
ENSG00000100324	8	11	10	13	15	9	13	29	20	6	13	17	22	30	12	11	15	22	16	7	15	12	13	17	10	8	5	16	19	12	21	29	8	13	5	46	14	25	13	8	6	4	7	4	13	13	7	8	17	11	17	12	9
ENSG00000100325	3	7	8	9	9	1	6	16	10	8	8	14	8	11	9	9	6	12	10	7	10	14	5	11	28	4	5	13	8	17	18	15	3	7	8	7	10	37	5	7	8	7	5	9	8	16	5	15	19	10	12	15	8
ENSG00000100330	9	10	6	8	8	6	7	17	12	5	15	11	11	21	10	10	9	7	7	10	3	15	9	15	8	7	7	18	9	8	6	15	6	12	6	8	7	13	10	5	7	4	5	6	7	12	4	15	16	6	8	11	9
ENSG00000100335	15	16	14	16	21	12	24	28	37	10	22	35	27	40	24	25	25	28	25	11	12	19	21	20	20	19	21	36	26	25	22	32	24	22	17	41	18	37	24	17	37	9	14	10	16	26	19	24	26	13	23	31	17
ENSG00000100336	9	10	8	11	17	8	15	20	19	4	11	19	11	14	10	20	10	18	12	9	7	12	15	21	23	17	17	29	22	24	24	33	18	17	11	40	20	31	24	4	7	4	8	7	17	23	16	13	21	11	11	11	13
ENSG00000100341	14	11	6	8	21	8	16	27	33	9	3	10	6	4	4	7	4	21	15	6	6	5	3	9	4	0	1	10	7	5	3	8	2	10	2	11	5	15	4	8	4	7	5	9	12	16	1	5	5	17	9	9	13
ENSG00000100342	9	10	10	25	14	5	33	16	17	6	8	19	16	25	24	12	6	21	14	5	6	8	7	15	14	14	11	32	15	27	29	21	22	20	9	53	18	42	13	7	20	3	17	9	23	22	5	11	12	29	18	10	19
ENSG00000100344	10	11	11	13	14	8	19	25	23	11	6	8	7	6	5	3	5	12	17	10	11	5	9	10	4	7	6	19	5	7	8	10	6	6	4	14	3	19	9	6	3	7	9	10	14	24	5	2	8	12	12	21	14
ENSG00000100346	16	8	5	3	25	10	9	31	30	3	0	19	11	23	11	14	8	9	6	7	3	10	7	7	4	2	3	21	6	8	9	4	4	25	1	9	2	4	3	9	3	1	5	4	1	5	4	7	9	6	3	6	3
